"PSIZE","S","Births","I","NI","L","R","new_I","new_NI","new_I_react","new_NI_react","Sv","Lv","Rv","TBItot","TBI0-14","TBI15-54","TBI55-64","TBI65+","TBI55+","TBI<55","TBNtot","TBN0-14","TBN15-54","TBN55-64","TBN65+","TBN55+","TBN<55","TBMtot","TBM0-14","TBM15-54","TBM55-64","TBM65+","TBM15-59","TBM60+","TBM55+","TBM<55","TBPtot","TBP0-14","TBP15-29","TBP30-44","TBP45-59","TBP60+","TBP55+","TBPbtot","TBPb0-14","TBPb15-29","TBPb30-44","TBPb45-59","TBPb60+","TBPb55+","TBPItot","TBPI0-14","TBPI15-54","TBPI55-64","TBPI65+","TBPI55+","TBPI5-9","TBPI10-19","TBPI20-29","TBPI30-39","TBPI40-49","TBPI50-59","TBPI60-69","TBPI70+","YearPsizetot","YearPsize0-14","YearPsize15-54","YearPsize55-64","YearPsize65+","YearPsize15-59","YearPsize15-29","YearPsize30-44","YearPsize45-59","YearPsize60+","YearPsize55+","YearPsize5-9","YearPsize10-19","YearPsize20-29","YearPsize30-39","YearPsize40-49","YearPsize50-59","YearPsize60-69","YearPsize70+","YearPsize55-74","YearPsize75+","YearPsize15-24","YearPsize25-54","TBI15-24","TBI25-54","TBM15-24","TBM25-54","TBPb15+","YearPsize15plus","TBRatot","TBRa0-14","TBRa15-54","TBRa55-64","TBRa65+","TBRitot","TBRi0-14","TBRi15-54","TBRi55-64","TBRi65+","TBPb30-59","Iv","NIv","new_Iv","new_NIv","new_Iv_noconv","new_notifv","type","VE_I","VE_D","dur","count"
1337044.7288471,373993.311486616,28040.489155345,4178.59679109578,2850.95215792204,841235.705435756,114786.162975707,763.923337599412,313.785329833508,370.492145387161,158.639255828365,0,0,0,125.331014713544,8.98676346530325,137.735499817132,251.066698477984,373.95983165345,312.776543082696,94.076398466831,67.1236157177878,4.24814038391526,84.4739801564276,120.746033487608,131.656277139411,126.224528688727,57.2691456175498,4.42885570489452,0.724288251656741,2.17727350139544,5.41438446919963,36.2283984036397,2.31947554394171,26.8469247737457,20.8874053159115,1.68456163426314,298.278759027711,15.0568144024535,188.960038324294,293.08718666912,366.33402597254,1278.19061504311,1068.83624407171,193.936535746067,1.39888333840539,117.3989691929,189.411261764198,240.595834285408,867.088133314177,723.829118674418,45.7920686673114,2.95567181217857,58.9887889273949,81.3092346653277,79.9046019722552,80.603981800623,2.84793873049378,7.15298049223497,42.6970743232445,83.5108325201106,81.7342366501178,81.5293232090668,80.9416303538532,79.4662440004516,1414336.29722988,411065.017041466,801147.325074623,100628.960733978,101494.994379817,854902.871240387,371513.242497004,290103.812298807,193285.816444576,148368.408948032,202123.955113795,136980.750419296,249555.103649468,250874.107948856,203010.070903048,163888.167615065,116491.390225271,83477.0010785334,64891.4078694982,165172.660332881,36951.2947809141,232781.124832453,568366.20024217,115.913551056961,146.672937997418,1.18617250192961,2.58319068186803,272.823966225703,1003271.28018842,52.9509139521967,10.0371504645596,40.2164866362562,74.5223641988818,79.7914662523779,47.0490860478033,89.9628495354404,59.7835133637438,25.4776358011182,20.2085337476221,209.877674986275,0,0,0,0,0,0,1,50,0,10,2
1354199.72432122,399003.366983273,28380,4041.17830335027,2716.87158769026,834267.968409425,114170.33903748,746.525654835487,307.409428318836,366.244096732802,157.103447847272,0,0,0,125.146986970983,8.87922379908571,137.509359281195,250.636095902042,373.987940446055,312.847070101429,93.8773213606803,66.9972191308661,4.19644768116716,84.3244904473022,120.538653865781,131.64231993349,126.13865024857,57.1446248010058,4.39036681847909,0.709717779746766,2.14987350335429,5.36147655504309,35.9165368990948,2.28790822339303,26.6212335729831,20.7715425962224,1.6613648898138,295.332608821244,14.7795637383892,187.132051060346,286.651054806284,360.196853683253,1267.29039363128,1061.51529781165,192.264164870794,1.37354560927802,116.634404179285,185.286808588602,236.604449903945,860.36088202651,719.415584963604,44.7057774395281,2.87223957244332,57.1314009003265,81.3083046707711,79.9022291925317,80.5992407992856,2.78719004990432,6.82884222584145,35.4370897293068,83.5536214027711,81.8684217754518,81.5308918984206,80.9415779229422,79.4633983360185,1418999.37458698,412596.291334059,803764.882315418,100440.135420656,102198.065516852,857038.255249643,365097.087361202,296778.954698841,195162.213189601,149364.828003283,202638.200937508,137486.940055195,250643.996849488,243898.651756248,209979.785993494,164753.291812084,117208.090082863,83963.2216331016,65401.6063701813,165159.409934745,37478.7910027634,233909.027515827,569855.854799591,115.221048772258,146.658053625925,1.17044739702286,2.55189904389413,270.523823320161,1006403.08325293,52.2509430430917,9.85022519203134,38.9323439915852,74.7738437665374,79.9946388787532,47.7490569569083,90.1497748079687,61.0676560084148,25.2261562334626,20.0053611212468,205.645471592475,0,0,0,0,0,0,1,50,0,10,2
1342658.1291807,395517.586772183,28167.2699420269,3919.6434073647,2593.03388720954,827129.320527298,113498.544586646,743.035536802226,296.244297296947,375.815385547144,150.787123679997,0,0,0,125.051873234616,8.78998363679186,137.387230937293,250.260551251897,374.051998781698,312.934702808727,93.7482216629107,66.9201882437244,4.15357616895629,84.2408363015414,120.369704815711,131.647281126002,126.079408845908,57.0635151609191,4.35987802720931,0.697792001884699,2.12852479021467,5.30871396065344,35.6425319032024,2.26289944483255,26.4702570468808,20.6663686368452,1.64301080970778,292.974889487769,14.5523115988407,185.279569502155,281.158076588077,355.205808374721,1259.20558447119,1054.90735654616,190.921847277532,1.35277114820427,115.739537701337,181.755606383086,233.352612761393,855.4098279371,715.364140830841,43.6403829818094,2.80348957669797,55.2968956191334,81.3081358343299,79.9004457181662,80.5955119517871,2.73794227291131,6.5543723105529,27.2473080787801,83.5612781513552,82.0259948440184,81.531963701361,80.9401501912081,79.4605179836454,1423622.88445342,414105.976357336,806198.735773269,100380.576869379,102937.595453433,859420.928866244,356424.023715358,305852.031421366,197144.87372952,150095.979229837,203318.172322812,137985.579038512,251712.32905014,234677.718039243,219549.238141308,165069.702139722,118377.964869857,84213.5188986191,65882.4603312184,165390.455040108,37927.7172827048,235023.198067903,571175.537705366,114.634965338666,146.749169380528,1.15750010839553,2.52807503538242,268.683484282448,1009516.90809608,51.5313042624493,9.69337225283462,37.6308738200733,74.9829661924705,80.1720728834537,48.4686957375507,90.3066277471654,62.3691261799267,25.0170338075295,19.8279271165463,201.978564423397,0,0,0,0,0,0,1,50,0,10,2
1359821.21021555,420590.630834157,28500,3805.20180286671,2480.25041583308,820124.535091685,112820.592071011,727.743718771384,290.731655982772,371.315371929,149.194565407976,0,0,0,125.040467273287,8.71620533984442,137.359116878519,249.993194212262,374.157997715755,313.071820333418,93.6822456018673,66.8880883867164,4.11813840400283,84.2164403831306,120.249606992215,131.668792751802,126.050820611635,57.0214462464425,4.33644240379008,0.687991576006288,2.11194946392021,5.25837067987317,35.4058331098687,2.24390020373632,26.3821517895302,20.5739871626858,1.62848695028539,291.12503620457,14.3650856945504,182.299416138936,276.337303484166,351.293918163569,1253.50254576233,1049.04934251244,189.869347508529,1.33565255940129,113.991182745848,178.629876751806,230.807076660646,851.966004467702,711.724253970009,42.595503104791,2.74661015395376,53.4859946471321,81.3085580072492,79.8990766716454,80.5925816733663,2.69794292592594,6.32300083832706,16.5355736556047,83.5409510146899,82.2021118053181,81.5324082468684,80.9375409581094,79.4574726528186,1428204.92592329,415595.150848122,808470.782991715,100431.606455289,103707.385628162,862010.335602677,341361.156130532,321405.385794458,199243.793677686,150599.439472489,204138.992083451,138477.614743879,252760.996480598,219076.648354083,235698.167681106,164992.239562126,119958.772228913,84274.2406408024,66325.1988316871,165827.031395818,38311.9606876324,236121.440657548,572349.342334167,114.151198120833,146.933491838714,1.1468647409905,2.510093007172,267.247318095984,1012609.77507517,50.7990682014643,9.56103253979073,36.3184227437246,75.1619301840857,80.3273720337349,49.2009317985357,90.4389674602093,63.6815772562754,24.8380698159143,19.6726279662651,198.597224561431,0,0,0,0,0,0,1,50,0,10,2
1348163.75032992,417047.727637533,28292.1700719821,3705.68522043755,2374.87531622593,812943.205498796,112092.256656924,728.794562336441,278.849767516801,382.3514806767,141.22850810306,0,0,0,125.10408633419,8.65558301918356,137.413643556077,249.803500785724,374.278451188976,313.246592777833,93.6708421261843,66.8954798765941,4.08901868662515,84.2439926692568,120.166990933547,131.702319737705,126.046382121176,57.0130519738133,4.31933911514763,0.67992665281935,2.09934346377294,5.2111282501855,35.1947108743148,2.23013931505899,26.351792151092,20.4933290826668,1.61712691399815,289.716542288167,14.2111144570903,181.314801323333,275.578606872827,347.921291942578,1249.88443696173,1043.86762385842,189.072823687429,1.32157244947565,113.476362455276,178.322215267689,228.621379127671,849.848326342473,708.464969380636,41.571169654924,2.69977833767342,51.6988233553602,81.3096144487723,79.8983185526519,80.5903705386566,2.66497175279933,6.12933840959487,15.3784976628114,78.6974624917944,82.3940756790805,81.5318899091604,80.9339206254507,79.4542933643427,1432744.20395208,417064.64554612,810575.860403,100565.292981162,104538.405021802,864784.931751867,342968.156282813,320342.98851868,201473.786950375,150894.626654097,205103.698002964,138963.987649537,253790.039833957,220155.970099762,235207.055997076,164658.573915787,121951.145556191,84160.3265940879,66734.3000600086,166455.406877541,38648.2911254229,237201.388363527,573374.472039473,113.761264270203,147.198483095156,1.13813804835509,2.49698805759078,266.168408018467,1015679.55840596,50.0595155879316,9.45020804197328,34.9998063357195,75.3136495961601,80.4631553850145,49.9404844120684,90.5497919580267,65.0001936642805,24.6863504038399,19.5368446149855,197.742754237903,0,0,0,0,0,0,1,50,0,10,2
1365333.87021791,442171.458160065,28617,3611.43285108002,2278.84539164605,805908.506433788,111363.62738133,715.317311194805,274.113873554555,377.621195049505,139.597744371956,0,0,0,125.239838834837,8.60695331899705,137.549504570877,249.68417874525,374.483960361798,313.432788278585,93.7123739754338,66.9415756792675,4.06563636800336,84.3223777751446,120.118984369947,131.755010703876,126.062748771398,57.0371626148135,4.30763683924614,0.673298041604996,2.09003480588106,5.16402681329501,35.0303724469657,2.22094288732213,26.3581200828956,20.4199670186907,1.60838096894389,288.693094204651,14.084966476142,180.486463448348,275.646180689405,345.065316742461,1247.73959908509,1039.2295865195,188.502912769406,1.31003686115328,113.042081559508,178.509630923158,226.783087840399,848.657400555976,705.511235261271,40.5683757806148,2.66141450115622,49.9363901475168,81.3109906726266,79.8971869943712,80.5888832573021,2.63781437500071,5.96821464551769,14.4411087927738,73.674924051651,82.5999684609211,81.5297987550908,80.9299386387418,79.4512385484584,1437257.53457739,418517.279765078,812509.593182568,100886.58368552,105344.077944225,867652.466622208,344564.241537983,319443.312201427,203644.912882799,151087.788190105,206230.661629745,139444.707709552,254800.420297982,221235.750074222,234603.336800887,164337.806503544,124147.081779795,83955.4360438138,67132.3521462916,167286.483419277,38944.1782104687,238260.664624914,574248.928557654,113.46898203384,147.540713990458,1.1310125105721,2.48794114598402,265.40519757306,1018740.25481231,49.3150776551094,9.35706164699891,33.678006159297,75.4401597503855,80.5815926683242,50.6849223448906,90.6429383530011,66.321993840703,24.5598402496145,19.4184073316758,197.3031029553,0,0,0,0,0,0,1,50,0,10,2
1353566.78116823,438555.810935007,28413.3346298164,3527.25792716742,2192.90745945328,798702.135302711,110588.669543892,711.378170129978,271.805806156839,380.264305869212,140.219739874206,0,0,0,125.455732705517,8.57116854791621,137.788706560934,249.65774571698,374.823792687293,313.587132378438,93.8209778441016,67.0346774164071,4.0483533308413,84.4647399136993,120.114507108807,131.839717283669,126.103235786428,57.1021548959689,4.29988837653131,0.66790275379505,2.08353173108947,5.11820331350184,34.9306214825071,2.21547389125581,26.3673180901252,20.3450931496206,1.60184796126639,288.010134990604,13.9834187230282,179.825160823165,276.378735192188,342.610002609715,1246.23332944377,1034.98444421301,188.136082861182,1.30075902185542,112.698691121233,179.09652947892,225.212067408005,847.839807492853,702.773648109114,39.5868495150733,2.63024104992816,48.1974085767675,81.3121519055654,79.8944657423145,80.5881330630396,2.61559848038291,5.83506158353042,13.6731160976793,68.5017706120681,82.8174857247215,81.5258571402376,80.9265845512593,79.4486607885583,1441742.59575884,419953.085648784,814254.488683602,101535.136060474,105999.885365976,870451.318501182,346142.876439533,318839.040307258,205469.401754391,151338.19160887,207535.02142645,139920.704675065,255793.010999311,222307.690590433,233684.236098767,164383.007739715,126241.198223167,83785.1465946197,67553.0450142498,168320.141574817,39214.8798516338,239300.230156318,574954.258527284,113.296645991144,147.982483969185,1.12532192251666,2.48234576599523,264.924961566802,1021789.51011005,48.5597717613198,9.27621651409728,32.3497922617116,75.5402888064466,80.6793146264714,51.4402282386802,90.7237834859027,67.6502077382884,24.4597111935534,19.3206853735286,197.168586363247,0,0,0,0,0,0,1,50,0,10,2
1370747.45027808,463715.098265568,28731,3447.20993820898,2114.36756355002,791652.181165246,109818.593345506,699.347114383597,267.604780296735,375.365145303221,138.518185272237,0,0,0,125.760115741803,8.5490709219508,138.154660323057,249.748563207261,375.285834774713,313.679657352875,94.0120642642929,67.1831181502482,4.03754219033821,84.6851642840513,120.163014448331,131.962437244956,126.171986925239,57.2172485742969,4.2947190158376,0.663635745859502,2.07953287574946,5.07802623069825,34.8919115969749,2.21291712096365,26.3555474493311,20.2610415089447,1.59728997747395,287.63071026842,13.9049944100249,179.348578689132,277.660535794849,340.467141034711,1244.75794004501,1031.00242178404,187.952182630719,1.29361409547047,112.460229607891,180.014762817564,223.847088112911,846.995465547258,700.175937946632,38.6263467713609,2.60526937286023,46.4811860331063,81.3126633324457,79.8897205291059,80.5880897713063,2.5977606622987,5.72575969659669,13.0379075140823,63.1734989039608,83.043824600569,81.5199250909476,80.924491277167,79.4466147683341,1446197.53254184,421373.974408411,815807.958407387,102572.343335786,106443.256390259,873078.550887573,347699.661964707,318563.15583233,206815.733090536,151745.007245859,209015.599726045,140391.980097219,256769.595716474,223366.528603263,232225.011680582,165111.644012394,128042.233229891,83735.1854293421,68009.8218165167,169545.479224235,39470.1205018096,240320.148712659,575487.809694728,113.265500059361,148.548219656794,1.12103311235249,2.47979644658478,264.700089386822,1024823.55813343,47.7874159464652,9.20320102441288,31.0123561967455,75.6127687663959,80.752929661209,52.2125840535348,90.7967989755871,68.9876438032545,24.3872312336041,19.247070338791,197.269385491128,0,0,0,0,0,0,1,50,0,10,2
1358874.58582753,460023.287553015,28530.8917145405,3375.94185845166,2044.0588469288,784426.276940256,109005.020628874,696.287780122401,265.674916370349,377.887016616383,139.180725904011,0,0,0,126.154965670542,8.54005611658016,138.654999397399,249.956005760116,375.814433877753,313.705663686812,94.2903087079789,67.3887865065096,4.03291800303353,84.9882086258118,120.264269578317,132.117377946529,126.268091611874,57.3852574382587,4.29139337261367,0.660450461500606,2.07790629276708,5.04710813808576,34.8923947977851,2.2128466642654,26.3222665811819,20.1643064356974,1.59460293087473,287.524580349771,13.8487729377867,179.071028565675,279.413492618068,338.645072692031,1243.22241724745,1027.17031595646,187.934431034266,1.28852477031048,112.337952963064,181.218987085252,222.695454002562,846.07453260521,697.651302429245,37.6866185189294,2.58570748409687,44.7871092242875,81.3124033846328,79.88350481614,80.5887139260245,2.58393706752618,5.63620508718457,12.5091524085573,57.6685511367163,83.2538743574112,81.5118228045234,80.9236186971871,79.4449139053323,1450615.53785954,422779.84403947,817169.642198858,103959.73939024,106706.312230973,875551.068622056,349231.703942223,318474.672792771,207844.691887063,152284.625198014,210666.051621213,140859.492693094,257730.260231452,224410.195425227,229990.51102146,166713.100761815,129615.752896558,83788.2411786372,68496.3840193766,170963.233869728,39702.8177514851,241321.276731196,575848.365467661,113.375892228199,149.248736885465,1.11818378504699,2.48009804108018,264.707525815206,1027835.69382007,46.9984232322642,9.13586751793496,29.6675097416115,75.6583104967628,80.8034338132475,53.0015767677358,90.864132482065,70.3324902583885,24.3416895032372,19.1965661867525,197.59813644875,0,0,0,0,0,0,1,50,0,10,2
1376068.30181468,485214.4447308,28844,3307.85873978934,1979.60607843104,777365.66475415,108200.727511505,685.494805695705,261.931252628287,372.838804034907,137.416130626616,0,0,0,126.63826274122,8.54279031690781,139.28666572,250.257855695146,376.404257601343,313.660287225847,94.6521730859858,67.6495680657278,4.03385751491627,85.3719439763145,120.409770579154,132.299381505352,126.38560683991,57.6040335496649,4.28955897544608,0.658287021376297,2.07856292339945,5.02438189986011,34.9239714003885,2.21521801284358,26.264814547956,20.052211845521,1.59369666032078,287.666485581383,13.813348654564,178.996253360199,281.589417183075,337.107460054222,1241.47903964861,1023.3295941811,188.068737787971,1.28536386508893,112.335809247916,182.682258420977,221.732996423893,844.986090037857,695.099340091559,36.767758197127,2.57077662663999,43.11432472574,81.3110999273224,79.8761530247831,80.5899563613728,2.57387829180164,5.56374589925086,12.0663704606736,51.9137164544596,83.3959011257478,81.566233405449,80.924215191713,79.4437460268944,1454996.08632222,424173.587302973,818320.622328975,105696.327872324,106805.548817943,877864.964752601,350737.614611308,318428.025516961,208699.324624332,152957.534266641,212501.876690268,141322.277820268,258676.765538037,225436.445924961,226723.664633032,169412.799524512,130990.885983749,83921.8383412615,69035.6959253799,172586.302103429,39915.5745868391,242303.655911772,576016.966417202,113.618334112156,150.084143836698,1.11677800113198,2.48314128906071,264.928307540089,1030822.49901924,46.1968158762836,9.07288698790191,28.318356052541,75.6773232026722,80.8351337277048,53.8031841237164,90.9271130120981,71.681643947459,24.3226767973278,19.1648662722952,198.143157281766,0,0,0,0,0,0,1,50,0,10,2
