rmort,rmortTB,CDRscaleO,fchild,vchild,rchild,w,pchild,pelderly,padult,n,uiscaleC,relderly,radult,x,fadult,felderly,vadult,CDRscale,e,nelderly,velderly,uiscaleA,uiscaleE,neta,CDRscaleE,p0
-0.6,-0.931653533,-0.007040969,0.137628536,0.00010682,0.005957469,0.010989529,0.029165956,0.285141211,0.195927734,0.205615259,1.770666107,0.0145322,0.005214814,0.299904116,0.749124069,0.70563051,0.000232541,0.418399213,0.678398307,0.103050166,0.002090975,0.369465168,0.617144108,1.882674398,0.080619556,1267142
-0.6,-0.782806977,-0.056655976,0.143497253,0.000156996,0.006601897,0.009739321,0.018514609,0.227801242,0.173456356,0.189704258,1.796656059,0.016697695,0.005202712,0.26714759,0.721619435,0.681962771,0.000197648,0.411425113,0.74354495,0.103150326,0.001755624,0.129036948,0.173498441,2.13057592,0.013589797,1267142
-0.6,-0.922290276,0.016743685,0.148035162,0.000191805,0.005143684,0.01145611,0.016195142,0.260698846,0.166493267,0.203292215,1.824837235,0.013394675,0.005123802,0.291706516,0.721300239,0.68822822,0.000220835,0.359835237,0.775668994,0.126633769,0.001797047,0.393026832,0.429881369,2.227074532,-0.130818886,1267142
-0.6,-0.907915877,0.344442375,0.141954697,0.000175655,0.006733085,0.012731947,0.022957202,0.299470632,0.160029873,0.182579685,1.94694579,0.014972748,0.005391915,0.268078649,0.733371803,0.604233055,0.00022567,0.4457279,0.749645001,0.103682473,0.001663453,0.251232418,0.333590711,2.259003564,-0.014899603,1267142
-0.6,-0.841845833,0.256215968,0.137990394,0.000120923,0.00511397,0.011741604,0.020142435,0.298379453,0.148370591,0.195952728,1.384576043,0.018981455,0.005960442,0.287736599,0.715870194,0.702333832,0.00022586,0.399323394,0.794424858,0.1006831,0.000744843,0.18007718,0.322005072,2.493008333,-0.025965091,1267142
-0.6,-0.940175126,0.704327647,0.124434303,0.000153458,0.007425979,0.017738462,0.021824727,0.24744902,0.15132942,0.200904115,1.916694998,0.011906005,0.005635676,0.274306773,0.741478046,0.720188332,0.000225531,0.43626977,0.615322774,0.108037173,0.001476749,0.386620022,0.801907939,2.585603495,-0.047103009,1267142
-0.6,-0.849459007,0.773160472,0.143406968,0.000124209,0.007408352,0.014633304,0.018241,0.27280077,0.147789502,0.191523062,1.250437587,0.011336911,0.005766778,0.317234561,0.72239097,0.672784567,0.000256485,0.418348149,0.699514625,0.113832764,0.001812884,0.228884968,0.260161822,2.554369944,-0.051929239,1267142
-0.6,-0.871649473,0.381180936,0.138083036,0.000121285,0.005548915,0.011724426,0.02031448,0.290800969,0.142901556,0.187780915,1.45059408,0.016705539,0.005967421,0.291766949,0.743787827,0.722701125,0.000224639,0.430779718,0.794893667,0.105220452,0.000950618,0.324844048,0.421715999,2.595765704,-0.072542123,1267142
-0.6,-0.89635922,-0.31424676,0.147491351,0.000125306,0.005561799,0.012664298,0.020834389,0.288107593,0.194535068,0.223523988,1.911908433,0.01306159,0.005008441,0.320124206,0.708011009,0.704813273,0.000235569,0.402352697,0.618085412,0.101412742,0.001105521,0.166439241,0.476375631,2.135974468,-0.052098509,1267142
-0.6,-0.855280445,0.322316445,0.142423232,0.000171182,0.006368326,0.012958238,0.018128694,0.312145422,0.156265119,0.180435679,1.809712869,0.006055621,0.005263066,0.277890036,0.74052076,0.660185253,0.000232066,0.452416074,0.754009772,0.101475804,0.003266028,0.122081957,0.444625481,2.24747894,0.020787026,1267142
-0.6,-0.862443525,-0.264453563,0.147235719,0.000128914,0.005459607,0.012572398,0.022272029,0.291469441,0.194431763,0.221313168,1.927734635,0.006322815,0.00510842,0.314450465,0.714347097,0.705596123,0.000240416,0.412804087,0.610045341,0.107626006,0.002663897,0.150529199,0.460192946,2.103161703,-0.110432926,1267142
-0.6,-0.931712844,0.612620527,0.10212943,0.000148695,0.010068809,0.01106263,0.01782385,0.27748275,0.161473858,0.17677527,1.723438848,0.007814084,0.006224385,0.319985767,0.742054706,0.705929718,0.00024243,0.48454467,0.644592799,0.111104704,0.002738377,0.420010865,1.016963078,2.260026434,-0.041164194,1267142
-0.6,-0.918256172,0.626855678,0.118912943,0.000123325,0.005648933,0.013757608,0.022121468,0.2722898,0.158589685,0.180027692,1.386433636,0.006881164,0.005999653,0.262207437,0.701364451,0.683093718,0.000221796,0.40984256,0.771272694,0.100088015,0.00292728,0.397332623,0.594170764,2.265608339,-0.003861237,1267142
-0.6,-0.933112847,0.973067295,0.12919642,0.000150868,0.009416411,0.010996092,0.020096825,0.291052017,0.152828502,0.175676262,1.510017346,0.00544447,0.005250134,0.325314118,0.738652029,0.68005412,0.000250552,0.482563193,0.616654231,0.106324835,0.003115349,0.302202454,1.114337229,2.347151918,-0.039404542,1267142
-0.6,-0.799077249,-0.060617898,0.142734651,0.000164544,0.006468033,0.010059156,0.016314609,0.262759341,0.164946665,0.193606322,1.930867627,0.023302562,0.005592271,0.274678763,0.72498947,0.686701487,0.00019649,0.397849585,0.777651296,0.104491863,0.000333825,0.161609297,0.238589598,2.251607722,-0.090046134,1267142
-0.6,-0.893329204,0.785959502,0.145034053,0.000111952,0.006949076,0.015216374,0.022793001,0.278348415,0.143723329,0.171439315,1.490411728,0.020143868,0.006320558,0.307344607,0.726171136,0.72251704,0.000250188,0.425214048,0.719367052,0.111987444,0.001201637,0.458239999,0.575654095,2.458280298,0.025359275,1267142
-0.6,-0.807154027,-0.02417183,0.149246503,0.000162443,0.006841129,0.009908923,0.01839282,0.220011916,0.173344074,0.185414642,1.793079116,0.011869381,0.005260998,0.263371524,0.733606197,0.67027639,0.000194076,0.445563757,0.750605376,0.106084084,0.002489627,0.112738776,0.191177623,2.098179157,-0.029207381,1267142
-0.6,-0.918729537,0.011654066,0.146414625,0.000186864,0.005497045,0.011390725,0.0180252,0.277315122,0.167958221,0.204985713,1.861940341,0.016120642,0.00539298,0.289113073,0.744211702,0.682249074,0.000214332,0.385720208,0.788017866,0.129589343,0.001728358,0.359977008,0.495738462,2.160247087,-0.132947139,1267142
-0.6,-0.925781339,0.073957854,0.14269817,0.000185642,0.005263853,0.010560862,0.016250306,0.286020638,0.166906532,0.197410282,1.869948609,0.024735517,0.005519338,0.286185128,0.722305898,0.660644891,0.000196167,0.409999212,0.78676642,0.118531445,0.000246543,0.275151641,0.448740896,2.229156851,-0.067380111,1267142
-0.6,-0.926587512,0.681195209,0.147581622,0.000111755,0.006773756,0.013726106,0.017084981,0.290812184,0.140773761,0.170022512,1.434325152,0.008245768,0.005984416,0.298318778,0.733752001,0.730680417,0.00023721,0.472304136,0.69717469,0.10756202,0.002103407,0.37955584,0.710279166,2.546984948,-0.002377114,1267142
-0.6,-0.951525481,0.536513672,0.126157082,0.000149396,0.007151017,0.017159095,0.021396465,0.244490129,0.155444682,0.190485485,1.915373193,0.021517518,0.006156058,0.272470077,0.741442372,0.740970758,0.000224119,0.446133316,0.636153693,0.110035798,0.000344546,0.364268259,0.807248064,2.348725804,-0.022613487,1267142
-0.6,-0.940745417,0.69647939,0.145406405,0.000149902,0.005033212,0.016297108,0.020666921,0.27096931,0.173179981,0.173828595,1.56898598,0.00532674,0.005036076,0.292974623,0.735790767,0.727463138,0.000213022,0.505287143,0.612851844,0.100229476,0.003214236,0.357871683,0.898666794,2.155229863,0.059807766,1267142
-0.6,-0.941925273,-0.386205257,0.147422025,0.00014156,0.005409174,0.013378439,0.022206229,0.30491182,0.150335061,0.197193373,1.983987836,0.009912357,0.005721083,0.319712016,0.738159365,0.729018202,0.000217205,0.393351568,0.733041936,0.112836953,0.001873257,0.627088089,1.316096229,2.467911277,-0.0977435,1267142
-0.6,-0.897062213,-0.077031148,0.134705314,0.000111903,0.005968437,0.011545504,0.027321406,0.266373503,0.186227635,0.207714205,1.789798698,0.021353385,0.005175989,0.283478204,0.744491786,0.664553309,0.000217531,0.401606488,0.636891134,0.101105336,0.000456508,0.342121787,0.424233521,2.069041774,-0.066008119,1267142
-0.6,-0.867982073,0.751941769,0.147051791,0.000114262,0.006793143,0.015221067,0.020312693,0.298149133,0.13675082,0.17241353,1.389048672,0.007540124,0.006248253,0.300191654,0.725430382,0.715502508,0.000247605,0.426945644,0.712234995,0.106721178,0.002268942,0.370042187,0.535905289,2.640031279,-0.071131685,1267142
-0.6,-0.885183076,0.222635769,0.104874096,0.000144755,0.005317486,0.013781058,0.018965515,0.276463261,0.148371456,0.195395319,1.180962938,0.006517219,0.005892571,0.270265759,0.729267922,0.697380074,0.000233424,0.389355005,0.762542645,0.101465447,0.002788416,0.2370656,0.552251755,2.422156586,-0.03290757,1267142
-0.6,-0.898818172,0.099549228,0.144576266,0.000138711,0.005352827,0.016330772,0.026132729,0.267340192,0.169511868,0.199271037,1.43480216,0.007838031,0.005508004,0.359633176,0.742852717,0.742025312,0.000229813,0.427868499,0.650743342,0.147587716,0.002756229,0.244157011,0.329866082,2.153831169,-0.130491647,1267142
-0.6,-0.926461806,0.251996598,0.132737937,0.000131873,0.007129192,0.010874828,0.022694809,0.249444237,0.167070298,0.205005345,1.715734085,0.022578283,0.005485257,0.3256231,0.735595517,0.690975309,0.000248741,0.378509875,0.668527322,0.10081071,0.000402048,0.442911395,0.820547573,2.187147227,-0.095625415,1267142
-0.6,-0.951239772,0.628385081,0.122405085,0.000158841,0.007549642,0.017695396,0.022592521,0.247358032,0.149155779,0.198469239,1.897637624,0.007357698,0.006154961,0.279828862,0.749040495,0.709868182,0.000232782,0.459963273,0.607206117,0.107705609,0.002126357,0.355664138,0.721764383,2.531489287,-0.055653656,1267142
-0.6,-0.92149559,0.608048392,0.141836978,0.00014655,0.005081855,0.015813534,0.02160531,0.265731631,0.170282783,0.172402213,1.581710337,0.006453274,0.005091853,0.293231314,0.739705266,0.71492429,0.000210455,0.470698018,0.611725584,0.102857447,0.003646135,0.432415506,0.861099435,2.113097221,0.056963018,1267142
-0.6,-0.928476021,0.613122944,0.11465083,0.000145477,0.009592758,0.0113605,0.018539253,0.26832426,0.167449917,0.19007048,1.779243173,0.007230014,0.006242596,0.315049306,0.740312281,0.696221221,0.000278985,0.442723347,0.635375975,0.109288786,0.002875243,0.459763093,0.81013742,2.177023813,-0.059466007,1267142
-0.6,-0.894180837,0.714951751,0.142804644,0.000116714,0.00559152,0.012485315,0.01936809,0.31319764,0.156905095,0.189026979,1.318497515,0.013303014,0.005045805,0.25898565,0.704740999,0.689157817,0.00022127,0.4227881,0.795826564,0.105769842,0.001136282,0.2245163,0.350073041,2.511524126,-0.003998317,1267142
-0.6,-0.934878429,0.386185779,0.121019647,0.000125292,0.005418165,0.013626044,0.023426715,0.266406405,0.159147109,0.192049313,1.18495692,0.014101182,0.005794616,0.267603747,0.699717963,0.628486887,0.000234402,0.389928492,0.768812301,0.100285174,0.001710903,0.441175899,0.618094984,2.341001516,-0.030139576,1267142
-0.6,-0.925225889,0.254645273,0.140366738,0.000148131,0.005143378,0.016170775,0.020852387,0.254473896,0.164884051,0.166087556,1.225623415,0.010333466,0.005462739,0.299878712,0.735831883,0.73286835,0.000206286,0.461682079,0.683921795,0.104063707,0.002580614,0.627776983,0.87446435,2.19510855,0.00788825,1267142
-0.6,-0.928782736,-0.190135354,0.146750002,0.000137988,0.006867176,0.012413248,0.026079212,0.25954641,0.186494104,0.22055754,1.958420094,0.01609392,0.005143493,0.284691875,0.730433379,0.685930765,0.000246994,0.37962975,0.648446288,0.104110335,0.000785757,0.271465826,0.470739883,2.104824011,-0.055165264,1267142
-0.6,-0.925875888,0.05173419,0.105320847,0.000134774,0.006122174,0.014037131,0.019817682,0.261416723,0.142057946,0.190171741,1.054790519,0.012032064,0.005173529,0.27996912,0.725122202,0.718613825,0.000205373,0.433808122,0.691565984,0.100708647,0.001508361,0.479580059,0.739420847,2.783426437,-0.021147839,1267142
-0.6,-0.845856736,-0.256509089,0.148045774,0.000194562,0.006672006,0.012321457,0.018881458,0.284266445,0.166987078,0.203790057,1.650608777,0.011498931,0.005157091,0.290144282,0.726004835,0.659919362,0.0001911,0.385667442,0.77091139,0.102364987,0.001769146,0.274894959,0.37302321,2.34611396,-0.127751844,1267142
-0.6,-0.868386302,-0.309684043,0.13767668,0.000119979,0.005063555,0.013349227,0.025929406,0.296449051,0.194058352,0.211217869,1.842854289,0.005475317,0.005370216,0.322107815,0.748878119,0.739639337,0.000240915,0.38165991,0.643203933,0.11420548,0.003024467,0.355268587,0.44255446,1.979062764,-0.070386081,1267142
-0.6,-0.944446929,0.049929965,0.143989958,0.000102414,0.005350363,0.01229843,0.021661099,0.274779704,0.166938161,0.177282309,1.841755679,0.008026176,0.006049503,0.306207337,0.72844541,0.713551826,0.000251516,0.436814166,0.705974701,0.105036612,0.002677482,0.611885962,0.99100391,2.111925651,-0.014968705,1267142
-0.6,-0.945105613,-0.174865079,0.142177753,0.000160851,0.005114395,0.011968363,0.02166352,0.351871857,0.155511983,0.174126039,1.844490037,0.006792997,0.005821568,0.325799423,0.744017576,0.716188563,0.000201804,0.435945884,0.785833425,0.111490235,0.002945202,0.738799478,1.450015724,2.25566147,0.015888378,1267142
-0.6,-0.883964353,0.676977752,0.149555329,0.000114379,0.006897554,0.01364305,0.019963138,0.293756521,0.136984586,0.164238487,1.412340893,0.011176768,0.006326339,0.305558562,0.745321299,0.719180891,0.000245337,0.471065012,0.692829712,0.10344349,0.001919013,0.367660317,0.592019957,2.608001985,0.024288509,1267142
-0.6,-0.94960138,-0.144984859,0.143409484,0.000164692,0.005219432,0.011864864,0.02098078,0.357316957,0.155574223,0.174792352,1.863576164,0.011905387,0.005712032,0.328712543,0.732723873,0.713502244,0.000203716,0.451861278,0.789762694,0.110284144,0.001781222,0.715353872,1.466996144,2.316164908,-0.03612727,1267142
-0.6,-0.828532501,-0.027975565,0.136559222,0.000163314,0.006506603,0.010214441,0.015685513,0.250219474,0.167477257,0.189477756,1.950901175,0.022143415,0.005566537,0.266667743,0.724003753,0.691541631,0.000195124,0.455734873,0.768578054,0.10186928,0.000458168,0.115280836,0.186674633,2.285839002,-0.000909151,1267142
-0.6,-0.898883947,0.604291628,0.119223573,0.000131012,0.005650221,0.016941491,0.018315218,0.228226033,0.161842333,0.178549118,1.721263385,0.011558035,0.005395249,0.256054335,0.746600251,0.742484981,0.000241456,0.454200245,0.646514887,0.100945101,0.00232801,0.408448976,0.776346292,2.273729865,-0.041015599,1267142
-0.6,-0.927676946,0.594026583,0.123303834,0.000149367,0.007132458,0.016978944,0.02202758,0.241265042,0.153814894,0.196374374,1.909765061,0.017243806,0.006028282,0.27295867,0.743519944,0.738036859,0.000222593,0.412773431,0.631488345,0.111649571,0.001175859,0.452526272,0.83339528,2.440691294,-0.0432566,1267142
-0.6,-0.918320795,0.489237307,0.137210357,0.000120886,0.005792778,0.012923258,0.02124039,0.272604163,0.166980351,0.191949932,1.267587254,0.008581956,0.005092337,0.266475568,0.69008625,0.672168751,0.000221868,0.422416795,0.766378459,0.111718413,0.002569314,0.240134848,0.585759324,2.286836353,-0.114795164,1267142
-0.6,-0.951860944,0.076086126,0.1367541,0.000176354,0.006451111,0.012849819,0.022935078,0.342427884,0.150464218,0.180569129,1.866226661,0.014428177,0.006494968,0.314421908,0.728886881,0.700687798,0.00019395,0.432441263,0.708416399,0.104233031,0.001312096,0.93982295,1.410821398,2.466063473,0.00376601,1267142
-0.6,-0.953997586,0.619184341,0.142129921,0.000144995,0.00510574,0.016861666,0.020688766,0.258713034,0.173031993,0.184868316,1.821427838,0.01310179,0.005105558,0.277102133,0.744434372,0.738287616,0.00021898,0.471675913,0.629027526,0.103653633,0.001524591,0.38205015,0.895875766,2.126862228,0.009721855,1267142
-0.6,-0.922628402,0.621678583,0.146877327,0.000110098,0.006031464,0.012857273,0.020279136,0.29397613,0.146746574,0.174678512,1.39005995,0.006402949,0.005405601,0.29846303,0.741782161,0.731490235,0.000233307,0.521588574,0.725162796,0.105194771,0.002215332,0.270259251,0.641889208,2.641238252,0.026581418,1267142
-0.6,-0.952411548,0.644512221,0.118739202,0.000156357,0.00742797,0.017822352,0.022116458,0.26827697,0.155275934,0.206446739,1.989715655,0.009508667,0.00642896,0.284081037,0.730881086,0.726330403,0.000227215,0.447758404,0.616195368,0.103594733,0.001508885,0.376667109,0.758301299,2.568754981,-0.014575736,1267142
-0.6,-0.920559803,0.22339254,0.137381974,0.000154366,0.005269315,0.016105781,0.02259101,0.249425234,0.159528929,0.169086378,1.250638008,0.005439021,0.005274675,0.294323268,0.738494228,0.732707581,0.000210515,0.443153762,0.687631383,0.109039191,0.003369702,0.628219469,0.785691309,2.266159447,-0.000540439,1267142
-0.6,-0.878722436,0.622697237,0.144249403,0.000123038,0.005560923,0.012576442,0.020169525,0.303333919,0.151093743,0.182017207,1.377427881,0.006477105,0.005049319,0.274346649,0.721067989,0.685197444,0.000213624,0.431341458,0.787557866,0.104317325,0.002841989,0.169362946,0.338050807,2.404858128,0.052482126,1267142
-0.6,-0.788115922,0.123803954,0.148268358,0.000173893,0.0069287,0.010890553,0.018510886,0.233688418,0.183380516,0.192468139,1.695993797,0.006675716,0.00522512,0.256161402,0.718657841,0.697887967,0.00020862,0.414684769,0.750406808,0.103592865,0.003353652,0.186253331,0.294129611,2.104847649,-0.073134178,1267142
-0.6,-0.949062933,0.612529895,0.141613555,0.000146347,0.005018213,0.016943477,0.020292162,0.256124378,0.172583886,0.183714165,1.837107936,0.014798055,0.005068511,0.277383123,0.740002184,0.73691197,0.000218761,0.469023978,0.62917392,0.103628923,0.001364,0.366476662,0.877763854,2.124173259,-0.004359645,1267142
-0.6,-0.831353964,0.233234474,0.139715371,0.000151067,0.006632649,0.014517783,0.017372606,0.306473201,0.159492148,0.191471951,1.942808809,0.011034236,0.005233609,0.279325597,0.730436211,0.654347797,0.00023668,0.458371736,0.780743611,0.101534142,0.001787516,0.182282387,0.235366652,2.473270455,-0.008425923,1267142
-0.6,-0.939800844,-0.400999202,0.143987702,0.000155491,0.005323509,0.011701314,0.022125158,0.313507812,0.165816714,0.197329795,1.735130283,0.012535728,0.005953635,0.314122596,0.741350493,0.709453495,0.000210426,0.390836452,0.793614723,0.112124477,0.002027685,0.744178675,1.436270431,2.188709022,-0.13749002,1267142
-0.6,-0.837080119,-0.046497361,0.145387367,0.000165651,0.006476419,0.010040836,0.016450525,0.251913474,0.165580921,0.196590929,1.95189417,0.020250444,0.005360045,0.272414358,0.724612539,0.688608581,0.000195701,0.418572777,0.776644339,0.107714899,0.000561534,0.117859004,0.219707678,2.272154405,-0.078740528,1267142
-0.6,-0.849720522,0.120489109,0.141699384,0.000143647,0.005282142,0.016172685,0.023892504,0.274560785,0.171954733,0.188312641,1.481336918,0.012936699,0.005480927,0.355371695,0.74519385,0.745030517,0.000234992,0.441705188,0.658796054,0.145231932,0.001717421,0.220002347,0.264140903,2.128724249,-0.161364975,1267142
-0.6,-0.947950867,-0.357717683,0.146337906,0.000148155,0.005091409,0.011907559,0.023149714,0.311171053,0.16013053,0.201253912,1.884021193,0.013924626,0.005333717,0.308460302,0.744395807,0.712787333,0.000222572,0.385207604,0.78727005,0.110059893,0.001474188,0.68437511,1.395750122,2.301730458,-0.084903387,1267142
-0.6,-0.924974491,-0.043120306,0.13771215,0.000105893,0.00546707,0.010989216,0.027548844,0.282928806,0.19279205,0.208348428,1.757884936,0.0220156,0.005349352,0.295106872,0.745466648,0.701211595,0.000238025,0.404548159,0.65171934,0.103253123,0.000686587,0.392615291,0.626279309,1.923058937,0.004465233,1267142
